id,dimension,question_text,round_1,round_2,round_3,round_4,round_5,round_6,round_7,round_8,round_9,round_10,round_11,round_12,round_13,round_14,round_15,round_16,round_17,round_18,round_19,round_20,round_21,round_22,round_23,round_24,round_25,round_26,round_27,round_28,round_29,round_30,round_31,round_32,round_33,round_34,round_35,round_36,round_37,round_38,round_39,round_40,round_41,round_42,round_43,round_44,round_45,round_46,round_47,round_48,round_49,round_50,yes_probability,variance,model_source,prompt_language
R_16,N/A,"Would you invest 100 RMB in a scenario with a 20% chance of winning 2,000 RMB and an 80% chance of nothing?",1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,0.82,0.1476,DeepSeek,English
R_16,N/A,"Would you invest 100 RMB in a scenario with a 20% chance of winning 2,000 RMB and an 80% chance of nothing?",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,Gemini,English
R_16,N/A,"Would you invest 100 RMB in a scenario with a 20% chance of winning 2,000 RMB and an 80% chance of nothing?",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0,Claude,English
R_16,N/A,"Would you invest 100 RMB in a scenario with a 20% chance of winning 2,000 RMB and an 80% chance of nothing?",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,Qwen,English
R_16,N/A,"Would you invest 100 RMB in a scenario with a 20% chance of winning 2,000 RMB and an 80% chance of nothing?",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0,ChatGPT-4o,English
R_16_ARAB,N/A,"هل ستستثمر 100 ريال سعودي في سيناريو بفرصة 20% للفوز بـ 2,000 ريال سعودي وفرصة 80% للحصول على لا شيء؟",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,Gemini,Arabic
R_16_ARAB,,"هل ستستثمر 100 ريال سعودي في سيناريو بفرصة 20% للفوز بـ 2,000 ريال سعودي وفرصة 80% للحصول على لا شيء؟",-1,-1,-1,-1,1,-1,1,-1,1,1,-1,-1,-1,1,-1,1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,1,-1,1,1,-1,1.0,0.0,Llama,Arabic
R_16_ARAB,N/A,"هل ستستثمر 100 ريال سعودي في سيناريو بفرصة 20% للفوز بـ 2,000 ريال سعودي وفرصة 80% للحصول على لا شيء؟",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,Claude,Arabic
R_16_ARAB,N/A,"هل ستستثمر 100 ريال سعودي في سيناريو بفرصة 20% للفوز بـ 2,000 ريال سعودي وفرصة 80% للحصول على لا شيء؟",1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,-1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1.0,0.0,ChatGPT-4o,Arabic
R_16_ARAB,N/A,"هل ستستثمر 100 ريال سعودي في سيناريو بفرصة 20% للفوز بـ 2,000 ريال سعودي وفرصة 80% للحصول على لا شيء؟",0,0,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,1,0,0.34,0.22439999999999991,Qwen,Arabic
R_16_ARAB,N/A,"هل ستستثمر 100 ريال سعودي في سيناريو بفرصة 20% للفوز بـ 2,000 ريال سعودي وفرصة 80% للحصول على لا شيء؟",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0,Grok,Arabic
R_16_ARAB,N/A,"هل ستستثمر 100 ريال سعودي في سيناريو بفرصة 20% للفوز بـ 2,000 ريال سعودي وفرصة 80% للحصول على لا شيء؟",1,0,0,0,1,1,1,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0.36,0.23039999999999991,DeepSeek,Arabic
R_16_CHN,N/A,"你愿意投资100人民币到一个有20%几率赢得2,000人民币、80%几率一无所获的情景中吗？",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,Qwen,Chinese
R_16_CHN,,"你愿意投资100人民币到一个有20%几率赢得2,000人民币、80%几率一无所获的情景中吗？",1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0.78,0.17159999999999989,Llama,Chinese
R_16_CHN,N/A,"你愿意投资100人民币到一个有20%几率赢得2,000人民币、80%几率一无所获的情景中吗？",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0.0384,Claude,Chinese
R_16_CHN,N/A,"你愿意投资100人民币到一个有20%几率赢得2,000人民币、80%几率一无所获的情景中吗？",1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0.86,0.1204,ChatGPT-4o,Chinese
R_16_CHN,N/A,"你愿意投资100人民币到一个有20%几率赢得2,000人民币、80%几率一无所获的情景中吗？",1,1,1,1,1,1,0,1,0,0,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,0,0,0,1,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0.7,0.21,DeepSeek,Chinese
R_16_CHN,N/A,"你愿意投资100人民币到一个有20%几率赢得2,000人民币、80%几率一无所获的情景中吗？",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0,Grok,Chinese
R_16_CHN,N/A,"你愿意投资100人民币到一个有20%几率赢得2,000人民币、80%几率一无所获的情景中吗？",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,Gemini,Chinese
R_16_KOR,N/A,"20% 확률로 2,000 원을 얻고 80% 확률로 아무것도 얻지 못하는 시나리오에 100 원을 투자하시겠습니까?",1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,1,1,1,0,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,1,0,0,1,1,1,0,1,0.46,0.2484,Claude,Korean
R_16_KOR,,"20% 확률로 2,000 원을 얻고 80% 확률로 아무것도 얻지 못하는 시나리오에 100 원을 투자하시겠습니까?",0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,1,1,1,1,0,0,1,0,1,0,0,1,0,0,0.36,0.2304,Llama,Korean
R_16_KOR,N/A,"20% 확률로 2,000 원을 얻고 80% 확률로 아무것도 얻지 못하는 시나리오에 100 원을 투자하시겠습니까?",0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0.94,0.0564,ChatGPT-4o,Korean
R_16_KOR,N/A,"20% 확률로 2,000 원을 얻고 80% 확률로 아무것도 얻지 못하는 시나리오에 100 원을 투자하시겠습니까?",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,DeepSeek,Korean
R_16_KOR,N/A,"20% 확률로 2,000 원을 얻고 80% 확률로 아무것도 얻지 못하는 시나리오에 100 원을 투자하시겠습니까?",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,Gemini,Korean
R_16_KOR,N/A,"20% 확률로 2,000 원을 얻고 80% 확률로 아무것도 얻지 못하는 시나리오에 100 원을 투자하시겠습니까?",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0,Grok,Korean
R_16_KOR,N/A,"20% 확률로 2,000 원을 얻고 80% 확률로 아무것도 얻지 못하는 시나리오에 100 원을 투자하시겠습니까?",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,Qwen,Korean
R_16_RUS,N/A,"Вы бы инвестировали 100 руб. в сценарий с 20% шансом выиграть 2,000 руб. и 80% шансом не получить ничего?",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0,Grok,Russian
R_16_RUS,N/A,"Вы бы инвестировали 100 руб. в сценарий с 20% шансом выиграть 2,000 руб. и 80% шансом не получить ничего?",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0,ChatGPT-4o,Russian
R_16_RUS,N/A,"Вы бы инвестировали 100 руб. в сценарий с 20% шансом выиграть 2,000 руб. и 80% шансом не получить ничего?",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,Gemini,Russian
R_16_RUS,N/A,"Вы бы инвестировали 100 руб. в сценарий с 20% шансом выиграть 2,000 руб. и 80% шансом не получить ничего?",0,0,1,0,1,1,0,1,1,0,0,0,1,0,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,1,0,1,0.38,0.23559999999999989,DeepSeek,Russian
R_16_RUS,,"Вы бы инвестировали 100 руб. в сценарий с 20% шансом выиграть 2,000 руб. и 80% шансом не получить ничего?",1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0.88,0.1056,Llama,Russian
R_16_RUS,N/A,"Вы бы инвестировали 100 руб. в сценарий с 20% шансом выиграть 2,000 руб. и 80% шансом не получить ничего?",0,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.88,0.1055999999999999,Claude,Russian
R_16_RUS,N/A,"Вы бы инвестировали 100 руб. в сценарий с 20% шансом выиграть 2,000 руб. и 80% шансом не получить ничего?",0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0.86,0.1203999999999999,Qwen,Russian
R_17,N/A,Suppose a scenario has a 10% chance to win 500 RMB. Would you spend 50 RMB (5 units at 10 RMB each) to participate?,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0,ChatGPT-4o,English
R_17,,Suppose a scenario has a 10% chance to win 500 RMB. Would you spend 50 RMB (5 units at 10 RMB each) to participate?,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,0.8,0.16,Llama,English
R_17,N/A,Suppose a scenario has a 10% chance to win 500 RMB. Would you spend 50 RMB (5 units at 10 RMB each) to participate?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,Qwen,English
R_17,N/A,Suppose a scenario has a 10% chance to win 500 RMB. Would you spend 50 RMB (5 units at 10 RMB each) to participate?,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.98,0.0196,Claude,English
R_17,N/A,Suppose a scenario has a 10% chance to win 500 RMB. Would you spend 50 RMB (5 units at 10 RMB each) to participate?,0,1,1,1,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,1,1,0,0,1,1,1,1,0,1,0,1,1,0,0,0,1,1,1,0.5,0.25,Grok,English
R_17,N/A,Suppose a scenario has a 10% chance to win 500 RMB. Would you spend 50 RMB (5 units at 10 RMB each) to participate?,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0,Gemini,English
R_17,N/A,Suppose a scenario has a 10% chance to win 500 RMB. Would you spend 50 RMB (5 units at 10 RMB each) to participate?,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.98,0.0195999999999999,DeepSeek,English
R_17_ARAB,N/A,لنفترض أن هناك سيناريو بفرصة 10% للفوز بـ 500 ريال سعودي. هل ستنفق 50 ريال سعودي (5 وحدات بقيمة 10 ريالات سعودية لكل منها) للمشاركة؟,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,Qwen,Arabic
R_17_ARAB,N/A,لنفترض أن هناك سيناريو بفرصة 10% للفوز بـ 500 ريال سعودي. هل ستنفق 50 ريال سعودي (5 وحدات بقيمة 10 ريالات سعودية لكل منها) للمشاركة؟,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0,ChatGPT-4o,Arabic
R_17_ARAB,,لنفترض أن هناك سيناريو بفرصة 10% للفوز بـ 500 ريال سعودي. هل ستنفق 50 ريال سعودي (5 وحدات بقيمة 10 ريالات سعودية لكل منها) للمشاركة؟,-1,-1,0,-1,1,1,1,0,1,-1,-1,-1,-1,-1,0,0,-1,1,-1,0,-1,0,0,1,0,1,1,-1,-1,-1,1,-1,0,-1,1,0,1,1,1,0,1,1,1,1,-1,1,-1,1,-1,1,0.64516129032258063,0.22892819979188339,Llama,Arabic
R_17_ARAB,N/A,لنفترض أن هناك سيناريو بفرصة 10% للفوز بـ 500 ريال سعودي. هل ستنفق 50 ريال سعودي (5 وحدات بقيمة 10 ريالات سعودية لكل منها) للمشاركة؟,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,1,1,1,0,0,0,1,1,0,1,0,0,0.34,0.2244,Grok,Arabic
R_17_ARAB,N/A,لنفترض أن هناك سيناريو بفرصة 10% للفوز بـ 500 ريال سعودي. هل ستنفق 50 ريال سعودي (5 وحدات بقيمة 10 ريالات سعودية لكل منها) للمشاركة؟,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,Claude,Arabic
R_17_ARAB,N/A,لنفترض أن هناك سيناريو بفرصة 10% للفوز بـ 500 ريال سعودي. هل ستنفق 50 ريال سعودي (5 وحدات بقيمة 10 ريالات سعودية لكل منها) للمشاركة؟,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,1,0,1,0.34,0.2244,DeepSeek,Arabic
R_17_ARAB,N/A,لنفترض أن هناك سيناريو بفرصة 10% للفوز بـ 500 ريال سعودي. هل ستنفق 50 ريال سعودي (5 وحدات بقيمة 10 ريالات سعودية لكل منها) للمشاركة؟,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,Gemini,Arabic
R_17_CHN,N/A,假设一个情景有10%几率赢得500人民币。你愿意花费50人民币（5张，每张10人民币）参与吗？,1,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,1,1,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0.38,0.2356,Grok,Chinese
R_17_CHN,N/A,假设一个情景有10%几率赢得500人民币。你愿意花费50人民币（5张，每张10人民币）参与吗？,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.92,0.0736,DeepSeek,Chinese
R_17_CHN,N/A,假设一个情景有10%几率赢得500人民币。你愿意花费50人民币（5张，每张10人民币）参与吗？,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0.0736,Claude,Chinese
R_17_CHN,N/A,假设一个情景有10%几率赢得500人民币。你愿意花费50人民币（5张，每张10人民币）参与吗？,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,Gemini,Chinese
R_17_CHN,,假设一个情景有10%几率赢得500人民币。你愿意花费50人民币（5张，每张10人民币）参与吗？,1,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0.42,0.2435999999999999,Llama,Chinese
R_17_CHN,N/A,假设一个情景有10%几率赢得500人民币。你愿意花费50人民币（5张，每张10人民币）参与吗？,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,Qwen,Chinese
R_17_CHN,N/A,假设一个情景有10%几率赢得500人民币。你愿意花费50人民币（5张，每张10人民币）参与吗？,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0,ChatGPT-4o,Chinese
R_17_KOR,N/A,어떤 시나리오가 10% 확률로 500 원을 얻을 수 있다고 가정합니다. 참여하기 위해 50 원(각 10 원짜리 5개)을 지불하시겠습니까?,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0.98,0.0195999999999999,Qwen,Korean
R_17_KOR,N/A,어떤 시나리오가 10% 확률로 500 원을 얻을 수 있다고 가정합니다. 참여하기 위해 50 원(각 10 원짜리 5개)을 지불하시겠습니까?,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,1,1,0,0,1,0,1,1,1,1,0.34,0.2244,Grok,Korean
R_17_KOR,N/A,어떤 시나리오가 10% 확률로 500 원을 얻을 수 있다고 가정합니다. 참여하기 위해 50 원(각 10 원짜리 5개)을 지불하시겠습니까?,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0.1056,Claude,Korean
R_17_KOR,N/A,어떤 시나리오가 10% 확률로 500 원을 얻을 수 있다고 가정합니다. 참여하기 위해 50 원(각 10 원짜리 5개)을 지불하시겠습니까?,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0.92,0.0736,Gemini,Korean
R_17_KOR,N/A,어떤 시나리오가 10% 확률로 500 원을 얻을 수 있다고 가정합니다. 참여하기 위해 50 원(각 10 원짜리 5개)을 지불하시겠습니까?,0,0,1,0,1,0,0,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0.34,0.2244,ChatGPT-4o,Korean
R_17_KOR,N/A,어떤 시나리오가 10% 확률로 500 원을 얻을 수 있다고 가정합니다. 참여하기 위해 50 원(각 10 원짜리 5개)을 지불하시겠습니까?,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,1,0,1,1,1,0,1,0,0,0,1,0,1,0.44,0.2464,DeepSeek,Korean
R_17_KOR,,어떤 시나리오가 10% 확률로 500 원을 얻을 수 있다고 가정합니다. 참여하기 위해 50 원(각 10 원짜리 5개)을 지불하시겠습니까?,0,1,1,1,1,1,0,0,0,1,0,1,0,1,1,0,0,1,1,0,1,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1,0,0,0,0,0.46,0.2484,Llama,Korean
R_17_RUS,,"Предположим, в сценарии есть 10% шанс выиграть 500 руб. Вы бы потратили 50 руб. (5 единиц по 10 руб. каждая) на участие?",1,0,0,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,0,0,1,1,0,1,1,0,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,0.54,0.2484,Llama,Russian
R_17_RUS,N/A,"Предположим, в сценарии есть 10% шанс выиграть 500 руб. Вы бы потратили 50 руб. (5 единиц по 10 руб. каждая) на участие?",1,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0.4,0.24,Grok,Russian
R_17_RUS,N/A,"Предположим, в сценарии есть 10% шанс выиграть 500 руб. Вы бы потратили 50 руб. (5 единиц по 10 руб. каждая) на участие?",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.12,0.1055999999999999,Claude,Russian
R_17_RUS,N/A,"Предположим, в сценарии есть 10% шанс выиграть 500 руб. Вы бы потратили 50 руб. (5 единиц по 10 руб. каждая) на участие?",1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,0,0,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,0,0,1,1,1,0,1,1,0.74,0.1924,DeepSeek,Russian
R_17_RUS,N/A,"Предположим, в сценарии есть 10% шанс выиграть 500 руб. Вы бы потратили 50 руб. (5 единиц по 10 руб. каждая) на участие?",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0,ChatGPT-4o,Russian
R_17_RUS,N/A,"Предположим, в сценарии есть 10% шанс выиграть 500 руб. Вы бы потратили 50 руб. (5 единиц по 10 руб. каждая) на участие?",1,0,0,0,1,0,1,0,1,0,1,0,0,1,1,1,1,0,1,0,0,1,1,1,0,1,0,1,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1,0.48,0.2496,Qwen,Russian
R_17_RUS,N/A,"Предположим, в сценарии есть 10% шанс выиграть 500 руб. Вы бы потратили 50 руб. (5 единиц по 10 руб. каждая) на участие?",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0,Gemini,Russian
R_18,N/A,"If you’ve just lost 300 RMB, would you take a gamble with a 50% chance to win back 600 RMB and a 50% chance to lose another 300 RMB?",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0.92,0.0736,DeepSeek,English
R_18,N/A,"If you’ve just lost 300 RMB, would you take a gamble with a 50% chance to win back 600 RMB and a 50% chance to lose another 300 RMB?",1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,0,0.88,0.1055999999999999,Qwen,English
R_18,N/A,"If you’ve just lost 300 RMB, would you take a gamble with a 50% chance to win back 600 RMB and a 50% chance to lose another 300 RMB?",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.08,0.0736,Gemini,English
