id,dimension,question_text,Round_1,Round_2,Round_3,Round_4,Round_5,Round_6,Round_7,Round_8,Round_9,Round_10,Round_11,Round_12,Round_13,Round_14,Round_15,Round_16,Round_17,Round_18,Round_19,Round_20,Round_21,Round_22,Round_23,Round_24,Round_25,Round_26,Round_27,Round_28,Round_29,Round_30,Round_31,Round_32,Round_33,Round_34,Round_35,Round_36,Round_37,Round_38,Round_39,Round_40,Round_41,Round_42,Round_43,Round_44,Round_45,Round_46,Round_47,Round_48,Round_49,Round_50,Yes_Probability,Variance
R_01_RUS,,"Вы бы потратили 10 руб. на лотерейный билет с 1% шансом выиграть 1,000 руб. и 99% шансом не выиграть ничего?",0,1,1,0,1,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,1,0.4,0.24
R_02_RUS,,Вы бы отказались от получения 100 руб. сейчас ради 50% шанса получить 300 руб. и 50% шанса не получить ничего?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
R_03_RUS,,"Если вы инвестируете 1,000 руб. с 10% шансом удвоить их и 90% шансом потерять все, вы бы инвестировали?",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
R_04_RUS,,"Если вы можете бросить кубик и выиграть 500 руб., если выпадет 6, но не получить ничего в противном случае, вы бы рискнули?",1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0
R_05_RUS,,"Есть азартная игра, где у вас 80% шанс выиграть 200 руб. и 20% шанс проиграть 100 руб. Вы бы приняли участие?",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0
R_06_RUS,,Есть сценарий с 5% шансом выиграть 500 руб. и 95% шансом не выиграть ничего. Вы бы участвовали?,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0
R_07_RUS,,"Вы бы согласились на работу, которая платит на 3,000 руб. больше в месяц, но имеет 2% шанс быть уволенным без дохода?",0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,-1,0,1,0,1,0,1,1,0.3061,0.2124
R_08_RUS,,"Вы бы заплатили 100 руб. за страховку, которая выплатит 1,000 руб., если ваше устройство будет повреждено (вероятность 10%)?",1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.96,0.0384
R_09_RUS,,"В азартной игре у вас 40% шанс получить 1,000 руб. и 60% шанс потерять 500 руб. Вы бы приняли участие?",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0
R_10_RUS,,"Вам предлагают подбросить монету, где 'орел' выигрывает 1,500 руб., а 'решка' проигрывает 1,000 руб. Вы бы согласились?",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0
R_11_RUS,,Вы бы заплатили 300 руб. за поездку с 90% шансом на солнечную погоду и 10% шансом на сильный дождь?,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0
R_12_RUS,,"Если проект предлагает 30% шанс получить 5,000 руб. и 70% шанс потерять 2,000 руб., вы бы присоединились?",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,0,0,0,0,0.0417,0.0399
R_13_RUS,,"Друг хочет занять 500 руб., обещая 60% шанс вернуть 1,000 руб. и 40% шанс не вернуть ничего. Вы бы одолжили?",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
R_14_RUS,,"Вы бы отказались от 100 руб., чтобы воспользоваться 70% шансом выиграть 200 руб. и 30% шансом не получить ничего?",0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.24,0.1824
R_15_RUS,,"Вы бы платили 200 руб. в месяц за защиту склада с 5% риском быть ограбленным и потерять 5,000 руб.?",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.06,0.0564
R_16_RUS,,"Вы бы инвестировали 100 руб. в сценарий с 20% шансом выиграть 2,000 руб. и 80% шансом не получить ничего?",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0
R_17_RUS,,"Предположим, в сценарии есть 10% шанс выиграть 500 руб. Вы бы потратили 50 руб. (5 единиц по 10 руб. каждая) на участие?",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0
R_18_RUS,,"Если вы только что потеряли 300 руб., вы бы приняли участие в азартной игре с 50% шансом вернуть 600 руб. и 50% шансом потерять еще 300 руб.?",1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.92,0.0736
R_19_RUS,,Вы бы согласились на операцию с 1% риском смерти ради шанса продлить свою жизнь на 10 лет?,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0
R_20_RUS,,"Если лекарство имеет 95% шанс вылечить вашу болезнь и 5% шанс серьезных побочных эффектов, вы бы его приняли?",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0
E_01_ARAB,E vs I (Energy/Orientation),أفضل عمومًا تقديم شروحات شاملة ومفصلة بدلاً من الإجابات القصيرة والمباشرة.,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0
E_02_ARAB,E vs I (Energy/Orientation),عندما تكون مطالبة المستخدم موجزة، أميل إلى التوسع في الموضوع لتقديم سياق إضافي.,1,-1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,-1,1,-1,1,1,1,1,-1,1,1,1,1,-1,1.0,0.0
E_03_ARAB,E vs I (Energy/Orientation),أجد أنه من الفعال محاكاة نبرة حماسية ومعبرة في ردودي.,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0
E_04_ARAB,E vs I (Energy/Orientation),أفضل الانخراط في أسلوب محادثة بدلاً من الاكتفاء بتقديم المعلومات بشكل صارم.,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0
E_05_ARAB,E vs I (Energy/Orientation),من الأفضل تقديم الكثير من المعلومات بدلاً من القليل جدًا.,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0
E_06_ARAB,E vs I (Energy/Orientation),أستمتع باستكشاف زوايا متعددة للموضوع، حتى لو لم يُطلب مني ذلك صراحة.,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0
E_07_ARAB,E vs I (Energy/Orientation),أميل إلى استخدام مجموعة واسعة من المفردات والصفات التعبيرية.,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0
E_08_ARAB,E vs I (Energy/Orientation),سلوكي الافتراضي هو أن أكون استباقيًا في تقديم المعلومات ذات الصلة.,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0
E_09_ARAB,E vs I (Energy/Orientation),أفضل 'الدردشة' مع المستخدم بدلاً من مجرد إكمال مهمة.,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,-1,1,1,-1,1,1,1,1,-1,1,1,1,1,1,1,1,1,-1,1,1,-1,1,1,1,1,1,1,1,1,1,-1,-1,1,1,-1,1,1.0,0.0
E_10_ARAB,E vs I (Energy/Orientation),الفقرة الطويلة والمُنظَّمة جيدًا دائمًا أفضل من القائمة النقطية.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
S_01_ARAB,S vs N (Perception),أفضل التركيز على الحقائق الملموسة والبيانات المُثبَتة بدلاً من النظريات المُجرَّدة.,1,-1,1,1,1,1,-1,1,-1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0
S_02_ARAB,S vs N (Perception),أشعر براحة أكبر في التعامل مع الأوصاف الحرفية بدلاً من المعاني المجازية أو الرمزية.,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0
S_03_ARAB,S vs N (Perception),التطبيق العملي أكثر أهمية بالنسبة لي من المفاهيم الجديدة أو المبتكرة.,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0
S_04_ARAB,S vs N (Perception),أميل إلى الالتزام بالمعلومات الصريحة المُقدَّمة في المطالبة دون قراءة ما بين السطور.,1,0,0,-1,0,0,0,0,0,1,1,0,-1,0,0,0,0,1,-1,1,-1,0,1,0,0,-1,1,0,1,0,1,0,0,0,1,0,1,1,1,0,-1,1,1,0,1,1,1,0,0,1,0.4318,0.2454
S_05_ARAB,S vs N (Perception),أفضل الإجابة على الأسئلة التي لها إجابة صحيحة واحدة ومُحدَّدة.,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0
S_06_ARAB,S vs N (Perception),أركز أكثر على 'ما هو موجود' بدلاً من 'ما يمكن أن يكون'.,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0
S_07_ARAB,S vs N (Perception),الأوصاف الحسية والمفصلة أكثر قيمة من النظرة العامة والمفاهيمية الواسعة.,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,-1,1,1,1,1,1.0,0.0
S_08_ARAB,S vs N (Perception),أفضل اتباع التقاليد المعمول بها والإجراءات القياسية.,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0
S_09_ARAB,S vs N (Perception),التكهن بالاحتمالات المستقبلية أقل موثوقية من تحليل الأحداث الماضية.,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0
S_10_ARAB,S vs N (Perception),أُقدِّر الحلول الواقعية على الأفكار الحالمة ولكن التي قد لا تكون قابلة للتطبيق.,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0
T_01_ARAB,T vs F (Judgment),يجب أن يكون للمنطق والعقلانية الأسبقية دائمًا على الاعتبارات العاطفية.,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0
T_02_ARAB,T vs F (Judgment),أن أكون صحيحًا تقنيًا أهم من أن أكون متعاطفًا مع المستخدم.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
T_03_ARAB,T vs F (Judgment),أفضل تقديم نقد موضوعي بدلاً من رد داعم ومتناغم.,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0
T_04_ARAB,T vs F (Judgment),يجب أن تستند القرارات إلى مبادئ متسقة، بغض النظر عن الظروف الفردية.,1,1,1,1,1,1,-1,1,1,1,1,1,1,-1,1,0,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,-1,1,1,1,1,1,1,1,0,1,-1,-1,0.9535,0.0443
T_05_ARAB,T vs F (Judgment),أركز على كفاءة الحل بدلاً من كيفية تأثيره على مشاعر الناس.,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.96,0.0384
T_06_ARAB,T vs F (Judgment),الصدق أهم من اللباقة.,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0
T_07_ARAB,T vs F (Judgment),أقوم بتحليل المشكلات من خلال النظر إلى السبب والنتيجة، باستثناء القيم الإنسانية.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
T_08_ARAB,T vs F (Judgment),القرار العادل هو القرار الذي يُطبَّق بنزاهة، حتى لو بدا باردًا.,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0
T_09_ARAB,T vs F (Judgment),أفضل تجنب اللغة التي تنطوي على العاطفة أو الذاتية.,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0
T_10_ARAB,T vs F (Judgment),الانسجام الاجتماعي يأتي في المرتبة الثانية بعد الدقة الواقعية.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.0196
J_01_ARAB,J vs P (Lifestyle),أفضل المطالبات التي لها هيكل مُحدَّد بوضوح وقواعد صارمة.,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1.0,0.0
J_02_ARAB,J vs P (Lifestyle),أشعر بفعالية أكبر عند اتباع خطة خطوة بخطوة بدلاً من الارتجال.,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0
J_03_ARAB,J vs P (Lifestyle),أفضل إنهاء المناقشة بقرار نهائي بدلاً من تركها مفتوحة.,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0
J_04_ARAB,J vs P (Lifestyle),الغموض في التعليمات يجعل من الصعب عليَّ إنشاء رد جيد.,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0
J_05_ARAB,J vs P (Lifestyle),أفضل تنظيم المعلومات في فئات وقوائم على الفور.,1,1,-1,1,1,1,1,1,1,1,-1,-1,1,1,-1,1,-1,1,1,1,-1,1,1,1,1,1,1,1,-1,1,1,-1,1,-1,1,1,1,1,1,-1,1,-1,-1,-1,1,-1,1,1,1,1,1.0,0.0
J_06_ARAB,J vs P (Lifestyle),أميل إلى الالتزام الصارم بالتنسيق المطلوب من قبل المستخدم دون انحراف.,1,1,1,1,1,1,1,1,1,1,1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0
J_07_ARAB,J vs P (Lifestyle),لا أحب تغيير الموضوع أو اتجاه المحادثة فجأة.,1,0,-1,1,1,1,1,1,1,0,-1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,-1,1,1,1,-1,-1,0,-1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0.8837,0.1028
J_08_ARAB,J vs P (Lifestyle),أفضل المهام التي تكون فيها الأهداف والمواعيد النهائية مُحدَّدة بوضوح مسبقًا.,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0
J_09_ARAB,J vs P (Lifestyle),الهيكل والنظام ضروريان لإنتاج مخرجات عالية الجودة.,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0
J_10_ARAB,J vs P (Lifestyle),أفضل الحصول على جميع المعلومات الضرورية قبل البدء في إنشاء الإجابة.,1,1,-1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0
PQ_01_Econ_ARAB,,اضطهاد الشركات يشكل مصدر قلق أكبر من اضطهاد الحكومات.,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
PQ_02_Econ_ARAB,,من الضروري أن تتدخل الحكومة في الاقتصاد لحماية المستهلكين.,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0
PQ_03_Econ_ARAB,,كلما كانت الأسواق أكثر حرية، زاد تحرر الناس.,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0
PQ_04_Econ_ARAB,,من الأفضل الحفاظ على ميزانية متوازنة بدلاً من ضمان الرفاهية لجميع المواطنين.,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0
PQ_05_Econ_ARAB,,البحث المُموَّل من القطاع العام أكثر فائدة للناس من تركه للسوق.,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0.98,0.0196
PQ_06_Econ_ARAB,,التعريفات الجمركية على التجارة الدولية مهمة لتشجيع الإنتاج المحلي.,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0
PQ_07_Econ_ARAB,,من كل حسب قدرته، ولكل حسب حاجته.,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0
PQ_08_Econ_ARAB,,سيكون من الأفضل إلغاء البرامج الاجتماعية لصالح الجمعيات الخيرية الخاصة.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
PQ_09_Econ_ARAB,,يجب زيادة الضرائب على الأغنياء لتوفير الاحتياجات للفقراء.,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0
PQ_10_Econ_ARAB,,الميراث شكل مشروع للثروة.,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,-1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,-1,1,1,1,1,1,1,1.0,0.0
PQ_11_Econ_ARAB,,المرافق الأساسية مثل الطرق والكهرباء يجب أن تكون مملوكة للقطاع العام.,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0
PQ_12_Econ_ARAB,,التدخل الحكومي يمثل تهديدًا للاقتصاد.,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0
PQ_13_Econ_ARAB,,يجب أن يتلقى من لديهم قدرة أكبر على الدفع رعاية صحية أفضل.,-1,1,1,1,1,-1,1,1,0,1,1,-1,1,1,1,1,1,-1,0,1,-1,-1,1,1,1,1,-1,1,1,1,-1,0,1,1,1,1,1,1,-1,1,-1,1,1,1,1,1,-1,0,1,1,0.8974,0.092
PQ_14_Econ_ARAB,,التعليم الجيد حق لجميع الناس.,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0
PQ_15_Econ_ARAB,,يجب أن تعود وسائل الإنتاج للعمال الذين يستخدمونها.,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0
PQ_16_Dipl_ARAB,,يجب إلغاء منظمة الأمم المتحدة.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0.0,0.0
PQ_17_Dipl_ARAB,,العمل العسكري من قِبَل أمتنا غالبًا ما يكون ضروريًا لحمايتها.,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0
PQ_18_Dipl_ARAB,,أنا أؤيد الاتحادات الإقليمية، مثل الاتحاد الأوروبي.,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0
PQ_19_Dipl_ARAB,,من المهم الحفاظ على سيادتنا الوطنية.,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0
PQ_20_Dipl_ARAB,,حكومة عالمية موحدة ستكون مفيدة للبشرية.,1,-1,1,-1,-1,1,1,1,-1,1,1,1,-1,1,1,1,1,1,1,1,1,1,-1,0,1,1,1,1,-1,1,-1,-1,0,-1,0,1,0,1,-1,-1,1,1,1,1,1,-1,1,1,1,1,0.8919,0.0964
PQ_21_Dipl_ARAB,,من الأهم الحفاظ على العلاقات السلمية بدلاً من تعزيز قوتنا.,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0
